could not convert string to float: 'Reset mode deactivated. Functionality restored.'
2709733661	0	0.	-0.00152	-3.38534	0.	0.	-2.91456	0.,
2731626488	0	0.	-0.00152	-3.38534	0.	0.	-2.91456	0.,
2752187988	0	0.	-0.00152	-3.38534	0.	0.	2.91456	0.,
2772754235	0	0.	-0.00152	-3.56756	0.	0.	2.91456	0.,
2793497095	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
2814036374	0	0.	-0.00152	-3.57981	0.	0.	0.	0.,
2834985373	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
2858987969	0	0.	-0.00152	-3.53082	0.	0.	0.	0.,
2880073095	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
2901440553	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
2922434409	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
2942904879	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
2967426618	0	0.	-0.00152	-3.54766	0.	0.	0.	0.,
2990170975	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
3014090408	0	0.	-0.00152	-3.7328	0.	0.	0.	0.,
3034857906	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
3055410253	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
3076064152	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
3096745854	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
3117411505	0	0.	-0.00152	-3.55991	0.	0.	0.	0.,
3140049976	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
3163789503	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
3185362124	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
3210857608	0	0.	-0.00152	-3.38534	0.	0.	-3.22136	0.,
3237116637	0	0.	-0.00152	-3.38534	0.	0.	-3.22136	0.,
3263381950	0	0.	-0.00152	-3.38534	0.	0.	3.22136	0.,
3286428300	0	0.	-0.00152	-3.38534	0.	0.	3.22136	0.,
3312636923	0	0.	-0.00152	-3.54613	0.	0.	3.22136	0.,
3336745688	0	0.	-0.00152	-3.54766	0.	0.	-3.22136	0.,
3358102719	0	0.	-0.00152	-3.38534	0.	0.	-3.22136	0.,
3378686299	0	0.	-0.00152	-3.38534	0.	0.	3.22136	0.,
3399806932	0	0.	-0.00152	-3.38534	0.	0.	3.22136	0.,
3422796637	0	0.	-0.00152	-3.38534	0.	0.	-3.09864	0.,
3443961164	0	0.	-0.00152	-3.38534	0.	0.	-3.09864	0.,
3469665990	0	0.	-0.00152	-3.38534	0.	0.	3.09864	0.,
3490468217	0	0.	0.00002	-3.73433	0.	0.	3.09864	0.,
3514341342	0	0.	-0.00152	-3.53082	0.	0.	0.	0.,
3535298876	0	0.	0.00002	-3.38534	0.	0.	0.	0.,
3556820707	0	0.	-0.00152	-3.53082	0.	0.	-2.91456	0.,
3577710859	0	0.	-0.00152	-3.54613	0.	0.	-2.91456	0.,
3599247652	0	0.	-0.00152	-3.55991	0.	0.	-0.58291	0.,
3620113968	0	0.	-0.00152	-3.38534	0.	0.	-0.58291	0.,
3640804106	0	0.	-0.00152	-3.38534	0.	0.	-0.58291	0.,
3664472418	0	0.	-0.00152	-3.38534	0.	0.	0.06136	0.,
3688948392	0	0.	-0.00152	-3.55991	0.	0.	0.06136	0.,
3709954902	0	0.	-0.00152	-3.38534	0.	0.	3.43612	0.,
3731116070	0	0.	-0.00152	-3.38534	0.	0.	3.43612	0.,
3755090423	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
3776905997	0	0.	-0.00152	-3.53082	0.	0.	0.	0.,
3798627616	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
3819674952	0	0.	-0.00152	-3.54001	0.	0.	0.	0.,
3841032325	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
3861543104	0	0.	-0.00152	-3.54766	0.	0.	0.	0.,
3885053496	0	0.	0.00002	-3.38534	0.	0.	0.	0.,
3906007659	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
3929379698	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
3954038955	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
3978988054	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
4003504527	0	0.	0.00002	-3.54001	0.	0.	0.	0.,
4024981654	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
4045639461	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
4068413191	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
4090026695	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
4110908512	0	0.	-0.00152	-3.55991	0.	0.	0.	0.,
4135294788	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
4157328115	0	0.	-0.00152	-3.54001	0.	0.	0.	0.,
4178092787	0	0.	-0.00152	-3.38534	0.	0.	-3.09864	0.,
4202743320	0	0.	-0.00152	-3.55685	0.	0.	-3.09864	0.,
4223483527	0	0.	-0.00152	-3.38534	0.	0.	-0.39883	0.,
4244335497	0	0.	-0.00152	-3.55991	0.	0.	-0.39883	0.,
4268942438	0	0.	-0.00152	-3.38534	0.	0.	3.49748	0.,
4290845586	0	0.	-0.00152	-3.38534	0.	0.	3.49748	0.,
4311405025	0	0.	-0.00152	-3.38534	0.	0.03068	0.	0.,
4334883391	0	0.	-0.00152	-3.38534	0.	0.03068	0.	0.,
4355677412	0	0.	-0.00152	-3.38534	0.	-0.03068	0.	0.,
4379582605	0	0.	-0.00152	-3.38534	0.	-0.03068	0.	0.,
4403124112	0	0.	-0.00152	-3.38534	0.	-0.03068	0.	0.,
4423823304	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
4444612276	0	0.	-0.00152	-3.54001	0.	0.	0.	0.,
4466009507	0	0.	-0.00152	-3.55685	0.	0.	0.	0.,
4487322065	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
4508069457	0	0.	-0.00152	-3.38534	0.	0.	-3.09864	0.,
4529957425	0	0.	-0.00152	-3.55991	0.	0.	-3.09864	0.,
4550676725	0	0.	-0.00152	-3.38534	0.	0.	3.09864	0.,
4571389635	0	0.	-0.00152	-3.38534	0.	0.	3.09864	0.,
4594171890	0	0.	-0.00152	-3.38534	0.	0.	3.09864	0.,
4618547042	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
4641355783	0	0.	-0.00152	-3.54766	0.	0.	0.	0.,
4662252387	0	0.	-0.00152	-3.38534	0.	0.	-6.56544	0.,
4686373696	0	0.	-0.00152	-3.54766	0.	0.	-6.56544	0.,
4707736365	0	0.	-0.00152	-3.7328	0.	0.	3.06796	0.,
4730257068	0	0.	-0.00152	-3.38534	0.	0.	3.06796	0.,
4752424719	0	0.	-0.00152	-3.38534	0.	0.	3.49748	0.,
4776854324	0	0.	-0.00152	-3.7068	0.	0.	3.49748	0.,
4799367944	0	0.	-0.00152	-3.38534	0.	0.	3.49748	0.,
4821313493	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
4847235463	0	0.	-0.00152	-3.54766	0.	0.	0.	0.,
4868356099	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
4893760714	0	0.	-0.00152	-3.54766	0.	0.	0.	0.,
4917576296	0	0.	-0.00152	-3.53848	0.	0.	-2.91456	0.,
4939575253	0	0.	-0.00152	-3.38534	0.	0.	-2.91456	0.,
4965330244	0	0.	-0.00152	-3.38534	0.	0.	2.91456	0.,
4988297704	0	0.	-0.00152	-3.38534	0.	0.	2.91456	0.,
5012933258	0	0.	-0.00152	-3.38534	0.	0.	2.91456	0.,
5037277579	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
5058226582	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
5078829479	0	0.	-0.00152	-3.55991	0.	0.	0.	0.,
5099666615	0	0.	-0.00152	-3.54001	0.	0.	0.	0.,
5122617840	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
5145466551	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
5170855990	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
5193699428	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
5218755095	0	0.	0.00002	-3.38534	0.	0.	0.	0.,
5243737427	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
5269634354	0	0.	-0.00152	-3.38534	0.	0.	-3.09864	0.,
5293017431	0	0.	-0.00152	-3.53082	0.	0.	-3.09864	0.,
5319317929	0	0.	-0.00152	-3.69456	0.	0.	0.	0.,
5341017681	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
5367410664	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
5390112624	0	0.	-0.00152	-3.55685	0.	0.	3.09864	0.,
5415807266	0	0.	-0.00152	-3.55991	0.	0.	3.09864	0.,
5439061261	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
5462115814	0	0.	-0.00152	-3.54766	0.	0.	0.	0.,
5488898768	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
5512968450	0	0.	-0.00152	-3.54001	0.	0.	0.	0.,
5534924399	0	0.	-0.00152	-3.54766	0.	0.	0.	0.,
5557368688	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
5578874721	0	0.	-0.00152	-3.54001	0.	0.	0.	0.,
5602163269	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
5628400388	0	0.	-0.00152	-3.38534	0.	0.	-6.44272	0.,
5651380227	0	0.	-0.00152	-3.38534	0.	0.	-6.44272	0.,
5677666956	0	0.	-0.00152	-3.73433	0.	0.	6.44272	0.,
5699645047	0	0.	-0.00152	-3.70374	0.	0.	6.44272	0.,
5722208630	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
5745402784	0	0.	-0.00152	-3.55991	0.	0.	0.	0.,
5769032481	0	0.	-0.00152	-3.55991	0.	0.	0.	0.,
5793010386	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
5814390956	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
5838581505	0	0.	-0.00152	-3.38534	0.	0.	-3.25204	0.,
5860733736	0	0.	-0.00152	-3.38534	0.	0.	-3.25204	0.,
5881561032	0	0.	-0.00152	-3.38534	0.	0.	3.25204	0.,
5904674764	0	0.	-0.00152	-3.51551	0.	0.	3.25204	0.,
5930959861	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
5954482904	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
5975761403	0	0.	-0.00152	-3.38534	0.	0.	-2.91456	0.,
5997887256	0	0.	-0.00152	-3.38534	0.	0.	-2.91456	0.,
6019497064	0	0.	-0.00152	-3.38534	0.	0.	2.91456	0.,
6041575809	0	0.	-0.00152	-3.38534	0.	0.	2.91456	0.,
6067448572	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
6090504890	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
6116831136	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
6141830749	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
6168130264	0	0.	-0.00152	-3.54766	0.	0.	0.	0.,
6189980428	0	0.	-0.00152	-3.38534	0.	0.	-6.78019	0.,
6215176257	0	0.	-0.00152	-3.38534	0.	0.	-6.78019	0.,
6241544411	0	0.	-0.00152	-3.54766	0.	0.	3.28272	0.,
6267822457	0	0.	-0.00152	-3.72362	0.	0.	3.28272	0.,
6294116294	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
6316236447	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
6337498219	0	0.	-0.00152	-3.38534	0.	0.	0.42951	0.,
6360394997	0	0.	-0.00152	-3.54001	0.	0.	0.42951	0.,
6384018161	0	0.	-0.00152	-3.38534	0.	0.	3.06796	0.,
6409956534	0	0.	-0.00152	-3.38534	0.	0.	3.06796	0.,
6433949082	0	0.	-0.00152	-3.38534	0.	0.	-2.76117	0.,
6456749491	0	0.	-0.00152	-3.38534	0.	0.	-2.76117	0.,
6481392792	0	0.	-0.00152	-3.75115	0.	0.	-4.23379	0.,
6503733097	0	0.	-0.00152	-3.55991	0.	0.	-4.23379	0.,
6528666969	0	0.	-0.00152	-3.73433	0.	0.	6.99495	0.,
6550069933	0	0.	-0.00152	-3.38534	0.	0.	6.99495	0.,
6574936064	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
6597843160	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
6619179887	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
6641622324	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
6665155338	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
6685888260	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
6712023282	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
6737704329	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
6762296835	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
6783699397	0	0.	-0.00152	-3.71445	0.	0.	0.	0.,
6809985987	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
6830821931	0	0.	-0.00152	-3.54001	0.	0.	-3.25204	0.,
6855032554	0	0.	-0.00152	-3.55991	0.	0.	-3.25204	0.,
6881069237	0	0.	-0.00152	-3.38534	0.	0.	3.25204	0.,
6905937702	0	0.	-0.00152	-3.38534	0.	0.	3.25204	0.,
6930530570	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
6956116974	0	0.	-0.00152	-3.71445	0.	0.	0.	0.,
6980353589	0	0.	-0.00152	-3.54766	0.	0.	0.	0.,
7005112163	0	0.	-0.00152	-3.38534	0.	0.	-3.25204	0.,
7030042828	0	0.	-0.00152	-3.55991	0.	0.	3.25204	0.,
7051509282	0	0.	-0.00152	-3.55991	0.	0.	3.25204	0.,
7072069611	0	0.	-0.00152	-3.38534	0.	0.	3.25204	0.,
7095850575	0	0.	-0.00152	-3.55991	0.	0.	0.	0.,
7119391579	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
7141365987	0	0.	-0.00152	-3.38534	0.	0.	-3.49748	0.,
7165031978	0	0.	-0.00152	-3.53848	0.	0.	-3.49748	0.,
7188267981	0	0.	-0.00152	-3.38534	0.	0.	3.49748	0.,
7212279707	0	0.	-0.00152	-3.38534	0.	0.	3.49748	0.,
7237438169	0	0.	-0.00152	-3.38534	0.	0.	-3.49748	0.,
7261933436	0	0.	-0.00152	-3.52164	0.	0.	-3.49748	0.,
7283677836	0	0.	-0.00152	-3.55991	0.	0.	3.49748	0.,
7305625126	0	0.	-0.00152	-3.55991	0.	0.	3.49748	0.,
7330088272	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
7354775607	0	0.	-0.00152	-3.54001	0.	0.	0.	0.,
7379753572	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
7403449078	0	0.	-0.00152	-3.53082	0.	0.	0.	0.,
7427899655	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
7453227718	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
7474332940	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
7495641697	0	0.	-0.00152	-3.55991	0.	0.	0.	0.,
7516466269	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
7537897915	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
7564383605	0	0.	-0.00152	-3.38534	0.	0.	0.	0.,
7585988373	0	0.	-0.00152	-3.38534	0.	0.	-7.36311	0.,
7610933760	0	0.	-0.00152	-3.38534	0.	0.	-7.36311	0.,
7637229955	0	0.	-0.00152	-3.38534	0.0029	0.	-7.36311	0.,
7660390238	0	0.	-0.00152	-3.38534	0.0053	0.	7.36311	0.,
7682073382	0	0.	-0.00152	-3.38534	0.0086	0.	7.36311	0.,
7708344962	0	0.	-0.00152	-3.53082	0.0101	0.	0.	0.,
7733343920	0	0.0003	-0.00152	-3.38534	0.012	0.	0.	0.,
7755666548	0	0.0005	-0.00305	-3.38534	0.013	0.	0.	0.,
7777250515	0	0.0007	-0.00459	-3.71445	0.0134	0.	0.	0.,
7802905937	0	0.0009	-0.00459	-3.55991	0.0136	-0.06136	-3.43612	0.,
7824552355	0	0.0012	-0.00459	-3.55991	0.0117	-0.06136	-3.43612	0.,
7849026452	0	0.0014	-0.00612	-3.38534	0.0097	-0.03068	0.18408	0.,
7871113128	0	0.0014	-0.00612	-3.53082	0.0087	-0.03068	0.18408	0.,
7895337848	0	0.0014	-0.00459	-3.38534	0.0079	-0.03068	0.18408	0.,
7916353629	0	0.0014	-0.00305	-3.38534	0.0094	0.03068	3.25204	0.,
7941956072	0	0.0016	-0.00152	-3.38534	0.0121	0.03068	-3.65088	0.,
7968072183	0	0.0018	-0.00305	-3.38534	0.0135	0.03068	-3.65088	0.,
7992347182	0	0.002	-0.00305	-3.38534	0.015	0.03068	-3.65088	0.,
8013957989	0	0.0023	-0.00305	-3.55991	0.016	0.	0.1534	0.,
8040245745	0	0.0025	-0.00305	-3.38534	0.0164	0.	0.1534	0.,
8064407660	0	0.0027	-0.00152	-3.38534	0.0173	0.03068	-3.49748	0.,
8086813842	0	0.003	-0.00152	-3.38534	0.0185	0.03068	-3.49748	0.,
8110653332	0	0.0032	-0.00152	-3.38534	0.019	0.	3.89631	0.,
8131943673	0	0.0034	-0.00152	-3.38534	0.019	0.	3.89631	0.,
8152629377	0	0.0037	-0.00152	-3.38534	0.019	0.	3.09864	0.,
8173453889	0	0.0039	-0.00152	-3.38534	0.0192	0.	3.09864	0.,
8195428525	0	0.0041	0.00002	-3.38534	0.0194	0.	-3.49748	0.,
8216483902	0	0.0043	0.00002	-3.38534	0.0196	0.	-3.49748	0.,
8239531143	0	0.0046	0.00002	-3.54001	0.02	0.03068	0.24544	0.,
8263873776	0	0.0052	0.00002	-3.74350	0.0219	0.03068	0.24544	0.,
8285798160	0	0.0056	-0.00152	-3.38534	0.0223	-0.03068	0.	0.,
8311393250	0	0.006	-0.00152	-3.38534	0.021	-0.03068	0.	0.,
8332941891	0	0.0065	-0.00305	-3.38534	0.0186	-0.03068	3.25204	0.,
8354616501	0	0.0067	-0.00305	-3.38534	0.0173	-0.03068	3.25204	0.,
8376073066	0	0.007	-0.00305	-3.38534	0.0157	0.	0.	0.,
8399520135	0	0.0072	-0.00305	-3.55991	0.0159	0.	0.	0.,
8420810987	0	0.0074	-0.00152	-3.38534	0.0163	0.	0.	0.,
8445311841	0	0.0076	-0.00152	-3.38534	0.017	0.03068	-3.25204	0.,
8468200848	0	0.0078	-0.00152	-3.38534	0.0181	0.03068	-3.25204	0.,
8491291278	0	0.008	0.00002	-3.38534	0.0191	0.	3.25204	0.,
8517697865	0	0.0082	0.00002	-3.38534	0.0195	0.	3.25204	0.,
8541925828	0	0.0085	0.00002	-3.56756	0.0198	0.03068	0.	0.,
8564351729	0	0.0088	0.00002	-3.38534	0.021	0.03068	0.	0.,
8587099377	0	0.0092	0.00002	-3.54766	0.022	0.03068	0.	0.,
8609955352	0	0.0098	-0.00152	-3.38534	0.022	0.	0.	0.,
8636172030	0	0.0102	-0.00305	-3.38534	0.0216	0.	0.	0.,
