1.7x,1.7t,1.6x,1.6t,1.5x,1.5t,1.4x,1.4t,1.3x,1.3t,1.2x,1.2t
0.05897460938,0.736573,0.06366210938,0.736772,0.01836914063,0.736448,0.04400390625,0.736612,0.04693359375,0.736496,0.02997070313,0.736426
0.06216796875,0.746789,0.06676757813,0.746991,0.01995117188,0.746661,0.04532226563,0.746838,0.0491015625,0.746709,0.03123046875,0.746644
0.06544921875,0.757031,0.06975585938,0.757212,0.02153320313,0.756872,0.046875,0.757175,0.0514453125,0.756925,0.0324609375,0.756877
0.068671875,0.767256,0.07256835938,0.767423,0.02317382813,0.767163,0.048515625,0.767389,0.05381835938,0.767151,0.03377929688,0.767097
0.07209960938,0.777467,0.0755859375,0.777672,0.02487304688,0.777378,0.05015625,0.7776,0.05598632813,0.77737,0.034921875,0.777313
0.07561523438,0.7877,0.07875,0.787908,0.026484375,0.787605,0.05229492188,0.787884,0.0580078125,0.787589,0.03615234375,0.787552
0.07904296875,0.797909,0.08185546875,0.798124,0.028359375,0.797884,0.05455078125,0.798098,0.05997070313,0.797806,0.03747070313,0.797776
0.0828515625,0.808131,0.08534179688,0.808335,0.0303515625,0.808099,0.05686523438,0.808332,0.06193359375,0.808022,0.03875976563,0.807995
0.0868359375,0.818343,0.0889453125,0.818565,0.03240234375,0.81831,0.05935546875,0.818581,0.06380859375,0.818259,0.04025390625,0.818213
0.09064453125,0.82856,0.09249023438,0.82878,0.03483398438,0.82858,0.06193359375,0.828792,0.06568359375,0.828472,0.04189453125,0.828427
0.0948046875,0.838848,0.096328125,0.838999,0.03741210938,0.838789,0.06439453125,0.83902,0.06752929688,0.838685,0.04350585938,0.838643
0.09887695313,0.849062,0.1001074219,0.849223,0.0399609375,0.849017,0.06676757813,0.849254,0.06958007813,0.848942,0.04529296875,0.848882
0.10265625,0.859281,0.1036816406,0.859438,0.04274414063,0.859282,0.06905273438,0.85946,0.07177734375,0.859156,0.04708007813,0.859096
0.1066992188,0.869566,0.1074023438,0.869657,0.04555664063,0.869493,0.07142578125,0.869688,0.0739453125,0.86937,0.04869140625,0.869307
0.1107421875,0.879779,0.1111523438,0.879881,0.04822265625,0.879716,0.0734765625,0.879909,0.07637695313,0.879596,0.05021484375,0.879581
0.1146972656,0.89,0.1147851563,0.890103,0.05094726563,0.889989,0.07561523438,0.890125,0.07892578125,0.889824,0.05176757813,0.8898
0.1190625,0.900283,0.1187109375,0.900335,0.05384765625,0.9002,0.07784179688,0.900365,0.08126953125,0.900037,0.05326171875,0.90001
0.1234863281,0.910479,0.1226074219,0.910568,0.05654296875,0.910434,0.0800390625,0.910576,0.08373046875,0.910276,0.05478515625,0.910284
0.1277636719,0.920715,0.1263867188,0.920778,0.05935546875,0.920697,0.0825,0.920807,0.08607421875,0.920495,0.05616210938,0.920495
0.1323925781,0.930959,0.1304296875,0.930991,0.06216796875,0.930908,0.085078125,0.931038,0.088125,0.930706,0.05756835938,0.930702
0.1369628906,0.941169,0.1344433594,0.941222,0.0650390625,0.941143,0.08756835938,0.941254,0.09026367188,0.94094,0.05912109375,0.940999
0.1413574219,0.951396,0.1382519531,0.95144,0.06779296875,0.951364,0.09032226563,0.951461,0.09234375,0.951158,0.06073242188,0.951218
0.1461621094,0.961668,0.1425,0.96165,0.07083984375,0.961575,0.09310546875,0.961685,0.09424804688,0.961367,0.0622265625,0.961433
0.1510253906,0.971879,0.1468359375,0.971885,0.07397460938,0.97181,0.09571289063,0.971902,0.0962109375,0.971626,0.06401367188,0.971706
0.1559179688,0.982114,0.1510253906,0.9821,0.07702148438,0.982019,0.09846679688,0.982205,0.098203125,0.981851,0.06594726563,0.981923
0.1604296875,0.992342,0.1554785156,0.992319,0.080390625,0.992244,0.1010742188,0.992427,0.1001367188,0.992065,0.06791015625,0.992151
0.165234375,1.002558,0.1597851563,1.00254,0.08384765625,1.002468,0.1034765625,1.002642,0.1022753906,1.002358,0.06978515625,1.002392
0.1700683594,1.012785,0.163828125,1.012753,0.0871875,1.012685,0.1060253906,1.012873,0.1045898438,1.012568,0.07168945313,1.012612
0.17484375,1.02301,0.1681347656,1.022996,0.09067382813,1.022919,0.1084863281,1.02309,0.1067871094,1.022786,0.07350585938,1.022828
0.1800878906,1.033225,0.1724121094,1.033204,0.09413085938,1.033137,0.110859375,1.0333,0.10921875,1.033078,0.075,1.033069
0.1853613281,1.043455,0.1767480469,1.043414,0.097265625,1.04335,0.1134667969,1.043613,0.1117675781,1.043293,0.076640625,1.043275
0.1903417969,1.053674,0.1813476563,1.053704,0.1004296875,1.053662,0.11625,1.053835,0.114140625,1.05352,0.07822265625,1.053508
0.19546875,1.063894,0.1860058594,1.063918,0.1035644531,1.063884,0.1190039063,1.064049,0.11671875,1.063817,0.07954101563,1.063725
0.2005664063,1.074125,0.1906054688,1.074151,0.1064941406,1.074102,0.1219628906,1.074334,0.1192089844,1.074033,0.08112304688,1.073951
0.2054882813,1.08436,0.1949121094,1.084368,0.1096289063,1.084379,0.1250390625,1.084546,0.12140625,1.08424,0.08264648438,1.084176
0.2107617188,1.094638,0.1994824219,1.094581,0.1129101563,1.094603,0.1280273438,1.094782,0.1236914063,1.094526,0.08416992188,1.094409
0.2160351563,1.104853,0.2039648438,1.104802,0.1161914063,1.10483,0.1311621094,1.105026,0.1259765625,1.104743,0.08583984375,1.104646
0.2209570313,1.115076,0.2086523438,1.115075,0.1199414063,1.115079,0.1342382813,1.115244,0.1280859375,1.114961,0.0875390625,1.114855
0.2263183594,1.125368,0.2134570313,1.125285,0.1237792969,1.125293,0.1370800781,1.12547,0.1303417969,1.125226,0.08920898438,1.125066
0.2318261719,1.135581,0.218203125,1.135523,0.1275,1.135515,0.1400976563,1.135711,0.1326269531,1.135444,0.09099609375,1.135297
0.2373339844,1.145807,0.22265625,1.145748,0.1315136719,1.145798,0.1430273438,1.145923,0.1348242188,1.145678,0.09290039063,1.145522
0.2433691406,1.156042,0.2274609375,1.155964,0.1354394531,1.156009,0.1459277344,1.156154,0.1371972656,1.155953,0.09462890625,1.155747
0.2492871094,1.166261,0.2323828125,1.166183,0.1390429688,1.166231,0.1486523438,1.166356,0.1395996094,1.166167,0.0964453125,1.165994
0.2549707031,1.176487,0.2371289063,1.176419,0.1429394531,1.176508,0.1515234375,1.176569,0.1421191406,1.176388,0.09805664063,1.176204
0.2603027344,1.1867,0.2422558594,1.186632,0.14671875,1.186723,0.1543652344,1.186788,0.1444921875,1.186629,0.09955078125,1.186421
0.2658398438,1.196927,0.2474121094,1.196863,0.1501757813,1.19695,0.1569726563,1.197013,0.1470117188,1.196841,0.1010742188,1.19665
0.2713476563,1.20714,0.2520996094,1.207081,0.1538671875,1.207227,0.1597851563,1.20723,0.1493847656,1.207064,0.1025097656,1.206861
0.2764746094,1.217375,0.2569921875,1.217309,0.1574121094,1.217441,0.16265625,1.217455,0.1516113281,1.217301,0.1038867188,1.217083
0.2818945313,1.227593,0.2618554688,1.227537,0.1606933594,1.227676,0.1653808594,1.227675,0.1538378906,1.227511,0.1053808594,1.227366
0.2874023438,1.237828,0.2663964844,1.237759,0.1641796875,1.237923,0.1684277344,1.237918,0.1560351563,1.237749,0.1069335938,1.23759
0.2928222656,1.248044,0.2713183594,1.248036,0.1677832031,1.248144,0.1715625,1.248125,0.1579394531,1.247962,0.1084570313,1.247809
0.2990917969,1.258266,0.2762402344,1.258251,0.1715039063,1.258359,0.1746679688,1.258342,0.1599902344,1.258169,0.1100683594,1.25812
