1.7x,1.7t,1.6x,1.6t,1.5x,1.5t,1.4x,1.4t,1.3x,1.3t,1.2x,1.2t
0.6517089844,1.922405,0.2762695313,1.921247,0.4280273438,1.921861,0.2720800781,1.921275,0.2462695313,1.921274,0.166640625,1.922012
0.6592089844,1.932618,0.2821875,1.931461,0.4327148438,1.932079,0.27609375,1.931486,0.249140625,1.931483,0.1684863281,1.932217
0.6671484375,1.942885,0.2879589844,1.941666,0.4376660156,1.942328,0.2799023438,1.941688,0.251953125,1.941714,0.1702441406,1.942429
0.6747363281,1.9531,0.2938476563,1.951868,0.4425878906,1.952532,0.2838574219,1.951918,0.2545605469,1.951922,0.1721484375,1.952709
0.6825292969,1.963319,0.2997949219,1.962089,0.4475976563,1.962749,0.2877539063,1.962135,0.2573144531,1.962129,0.1739355469,1.962918
0.6901757813,1.973542,0.3052148438,1.972307,0.4522851563,1.972971,0.2914160156,1.972341,0.259921875,1.972344,0.1756933594,1.973129
0.6983496094,1.983744,0.3109570313,1.982512,0.4576171875,1.983181,0.2952246094,1.982566,0.2624121094,1.982555,0.1775683594,1.983396
0.7056445313,1.99396,0.3163183594,1.992728,0.4627734375,1.993404,0.2990625,1.99278,0.2651367188,1.992754,0.1794433594,1.993604
0.7133789063,2.004182,0.3217675781,2.003002,0.4683691406,2.003669,0.3026660156,2.002994,0.2679199219,2.002974,0.181171875,2.003822
0.7210253906,2.014385,0.3270996094,2.013205,0.4738769531,2.013874,0.3063867188,2.013221,0.2705273438,2.013196,0.1830761719,2.014125
0.7278515625,2.024597,0.3322851563,2.023418,0.4787109375,2.024089,0.3101074219,2.023444,0.2734277344,2.023405,0.184921875,2.024329
0.7344433594,2.034848,0.3381738281,2.033661,0.4840136719,2.034347,0.3136230469,2.033653,0.2763867188,2.033628,0.1866796875,2.034546
0.74015625,2.04505,0.3443261719,2.043866,0.4890234375,2.044548,0.3173730469,2.04391,0.2792285156,2.043858,0.1886425781,2.044799
0.7450195313,2.055262,0.3500390625,2.054073,0.4938574219,2.054764,0.3211230469,2.05412,0.2823046875,2.054066,0.1906347656,2.055008
0.74953125,2.065533,0.3559863281,2.064367,0.4988964844,2.065028,0.3248730469,2.06433,0.2853222656,2.064297,0.1925976563,2.065225
0.7534863281,2.075734,0.3619335938,2.07457,0.50390625,2.07524,0.3291210938,2.074599,0.2881933594,2.074512,0.1947363281,2.07547
0.7566503906,2.085945,0.3675585938,2.084781,0.5085351563,2.085456,0.3333984375,2.084814,0.2911816406,2.084708,0.1968457031,2.085673
0.7592578125,2.096203,0.3737988281,2.095077,0.5135449219,2.095725,0.3374414063,2.095017,0.294140625,2.094924,0.1988378906,2.095901
0.7611328125,2.106413,0.3798339844,2.105284,0.5187597656,2.105932,0.3416894531,2.105291,0.2968945313,2.105134,0.2009179688,2.106132
0.7622460938,2.116626,0.3853125,2.115486,0.5237988281,2.116147,0.3456152344,2.115497,0.2998242188,2.11534,0.2030566406,2.116337
0.7630078125,2.12691,0.3911425781,2.125741,0.5293652344,2.126425,0.3492773438,2.125698,0.3028710938,2.125576,0.2051074219,2.126567
0.7633300781,2.137114,0.3971777344,2.135944,0.5349316406,2.136637,0.3531445313,2.13597,0.3055664063,2.135786,0.2070410156,2.136772
0.7633007813,2.147339,0.4029785156,2.146151,0.54,2.146863,0.3568652344,2.14619,0.3084082031,2.145993,0.2090332031,2.146977
0.7632714844,2.157573,0.4092480469,2.156374,0.5454492188,2.157126,0.36046875,2.156403,0.3112207031,2.156218,0.2110839844,2.157194
0.7632714844,2.167778,0.4153417969,2.166601,0.55078125,2.167344,0.3643066406,2.166674,0.3139746094,2.166424,0.2130175781,2.167405
0.7632714844,2.177995,0.4209960938,2.176816,0.5558789063,2.177549,0.3680859375,2.176873,0.316875,2.176622,0.2151269531,2.177646
0.7632714844,2.18826,0.4269726563,2.187032,0.5611523438,2.187778,0.3715722656,2.187083,0.3197753906,2.186849,0.2172949219,2.187852
